"","date","year","treatment","treatment_status","drought","ndvi_mean","ndvi_median","ndvi_stdDev","blocktype","unitno","sat","ndmi_mean","ndmi_median","ndmi_stdDev","ndwi_mean","ndwi_median","ndwi_stdDev","month"
"270",2009-10-31,2009,"Thin & Burn","Pre-Treatment","Moderate Drought",0.246743374751846,0.249055371553855,0.0251196338708642,"B-Even","13","LE07",0.198264414118963,0.201504031892724,0.023475867104335,-0.2330087462923,-0.236311787072243,0.023967976345743,10
"271",2009-10-31,2009,"Thin","Pre-Treatment","Moderate Drought",0.223776217029995,0.227444624527283,0.0326063288099239,"UB-Even","9","LE07",0.174602049360734,0.176252319109462,0.035827763134639,-0.213018287444959,-0.215075281113017,0.0301805579080595,10
"272",2009-10-31,2009,"Thin","Pre-Treatment","Moderate Drought",0.249756001268409,0.249764373232799,0.0182549257960964,"UB-Even","11","LE07",0.194842845453133,0.198585536245634,0.0228150027562051,-0.238841919421016,-0.237989550099413,0.0153138437058874,10
"273",2009-10-31,2009,"Thin","Pre-Treatment","Moderate Drought",0.219216467044583,0.21860859319218,0.0282785121208728,"UB-Even","4","LE07",0.182176177685888,0.183008746919248,0.0208497202498227,-0.204469639543057,-0.209466619569057,0.0276910038054101,10
"274",2009-10-31,2009,"Thin","Pre-Treatment","Moderate Drought",0.227227906677218,0.232506533852754,0.0309317451054597,"UB-Even","24","LE07",0.183243321176854,0.189274889251574,0.0249096490419672,-0.213050544389891,-0.221399893580999,0.0298201698744516,10
"275",2009-10-31,2009,"Burn","Pre-Treatment","Moderate Drought",0.248282653325133,0.246865165819414,0.0301118895811511,"B-Control","3","LE07",0.20142198490515,0.20859357696567,0.0187341907935335,-0.236535940278195,-0.237340251753627,0.0291944236341408,10
"276",2009-10-31,2009,"Burn","Pre-Treatment","Moderate Drought",0.24059580185769,0.241007537448717,0.0174507546440731,"B-Control","19","LE07",0.185578347326687,0.185688240656335,0.013019012529928,-0.230382736848678,-0.230558183538316,0.0174432962993808,10
"277",2009-10-31,2009,"Burn","Pre-Treatment","Moderate Drought",0.23057794317658,0.231623683956341,0.0180164756540608,"B-Control","16","LE07",0.176673330963341,0.179535586180857,0.0189372355723495,-0.219308851859094,-0.218796851574213,0.0160474738703434,10
"278",2009-10-31,2009,"Burn","Pre-Treatment","Moderate Drought",0.233938804613026,0.232293649631474,0.0134112229831755,"B-Control","14","LE07",0.189188749805723,0.184819288893236,0.0150074474866799,-0.219208456881547,-0.216264392734981,0.0139478795211924,10
"279",2009-10-31,2009,"Thin & Burn","Pre-Treatment","Moderate Drought",0.245598490418772,0.242266283431578,0.0244838259397358,"B-Variable","2","LE07",0.199048930804822,0.198691063280638,0.0194514323190773,-0.233176794049935,-0.234003030747421,0.0237459057193509,10
"280",2009-10-31,2009,"Thin & Burn","Pre-Treatment","Moderate Drought",0.219176237324814,0.218243990747259,0.0234214014556774,"B-Variable","15","LE07",0.17102890356207,0.17281534396712,0.0178304328110497,-0.206412972549983,-0.208640989822391,0.0187629152579273,10
"281",2009-10-31,2009,"Thin & Burn","Pre-Treatment","Moderate Drought",0.218812691152029,0.207678355501814,0.0291146931594089,"B-Variable","18","LE07",0.175361561355197,0.16596945228135,0.0313907256769382,-0.206061807198576,-0.197482140180846,0.0247871029323384,10
"282",2009-10-31,2009,"Thin & Burn","Pre-Treatment","Moderate Drought",0.237435934985922,0.24995287464656,0.0330174733637512,"B-Variable","22","LE07",0.192106810610038,0.196919992710042,0.0236804988889032,-0.226942577192713,-0.239381337320686,0.0325041515357205,10
"283",2009-10-31,2009,"Control","Pre-Treatment","Moderate Drought",0.232700044100009,0.233947515354551,0.0254752907192102,"UB-Control","7","LE07",0.179805002729198,0.184368549446425,0.0253755737510066,-0.222800031925346,-0.22440333286259,0.0237794954201814,10
"284",2009-10-31,2009,"Control","Pre-Treatment","Moderate Drought",0.230219617351279,0.232856438085841,0.0197858259222574,"UB-Control","12","LE07",0.179757067787247,0.174464204286366,0.0174663193153421,-0.218159409580795,-0.217243058938139,0.0187967317852179,10
"285",2009-10-31,2009,"Control","Pre-Treatment","Moderate Drought",0.22731109891384,0.227798461156615,0.0240949385809601,"UB-Control","6","LE07",0.187180707270963,0.186064173153598,0.0222339326159218,-0.21547515149325,-0.217027079680499,0.0233354547603126,10
"286",2009-10-31,2009,"Control","Pre-Treatment","Moderate Drought",0.256135166558759,0.258154452661733,0.0256720837948051,"UB-Control","20","LE07",0.192551413346402,0.195985625383469,0.0259574183583743,-0.248038828272299,-0.25131746320189,0.0251423347384705,10
"287",2009-10-31,2009,"Thin","Pre-Treatment","Moderate Drought",0.238872912141929,0.241515618974161,0.0168304976685759,"UB-Variable","10","LE07",0.193418922987368,0.19397311080204,0.0204492179346653,-0.225341830061823,-0.228000194580921,0.0153371479943247,10
"288",2009-10-31,2009,"Thin","Pre-Treatment","Moderate Drought",0.236702063610886,0.23760968674935,0.0190867029664212,"UB-Variable","8","LE07",0.186552886898676,0.188598063822158,0.0175142162235235,-0.224606319007377,-0.225600761360933,0.0180836333241238,10
"289",2009-10-31,2009,"Thin","Pre-Treatment","Moderate Drought",0.216088509365212,0.212473096751589,0.0314005078525876,"UB-Variable","5","LE07",0.17671616193867,0.172671061372579,0.0265500781325984,-0.201407568813145,-0.197202797202797,0.0310769899343326,10
"290",2009-10-31,2009,"Thin","Pre-Treatment","Moderate Drought",0.239348176945154,0.241356053036896,0.0255239015547112,"UB-Variable","21","LE07",0.185852497093038,0.186325196733113,0.0228054068793311,-0.224860542915806,-0.230651633862029,0.0257220136231901,10
"291",2010-07-14,2010,"Thin & Burn","Pre-Treatment","Normal",0.264066170657091,0.26589803638984,0.0141101918963623,"B-Even","1","LE07",0.193935914684154,0.195508867435036,0.0176896215515481,-0.248530250133957,-0.248689471346068,0.0118652640575515,7
"292",2010-07-14,2010,"Thin & Burn","Pre-Treatment","Normal",0.256952116732655,0.260620879360782,0.0182848774578496,"B-Even","17","LE07",0.15560425988635,0.164505238197414,0.0387242608675623,-0.247857557866406,-0.248908704034308,0.0127221153570857,7
"293",2010-07-14,2010,"Thin & Burn","Pre-Treatment","Normal",0.263480156101333,0.262911627085724,0.0225777508638354,"B-Even","23","LE07",0.172247577167108,0.171315405461747,0.0351951655689725,-0.247766071832985,-0.245491414272155,0.0164871028218307,7
"294",2010-07-14,2010,"Thin & Burn","Pre-Treatment","Normal",0.273277682413874,0.272697100596156,0.0151064162708539,"B-Even","13","LE07",0.187055318323243,0.189080366185341,0.026639309493595,-0.258187375146731,-0.258595806095594,0.0137020281143726,7
"295",2010-07-14,2010,"Thin","Pre-Treatment","Normal",0.252735523931279,0.25701120907359,0.028766369716424,"UB-Even","9","LE07",0.153287946266964,0.165796438801512,0.0496807459374436,-0.241788299483752,-0.243042595293009,0.0193411764901307,7
"296",2010-07-14,2010,"Thin","Pre-Treatment","Normal",0.264363578228625,0.264287607101846,0.0131614523938564,"UB-Even","11","LE07",0.173559976058039,0.17434197387866,0.0259139391810196,-0.250335655952846,-0.25030303030303,0.0112575767986797,7
"297",2010-07-14,2010,"Thin","Pre-Treatment","Normal",0.274809682685649,0.275866637226761,0.011312550187693,"UB-Even","4","LE07",0.199048687200078,0.1965705142725,0.0165581425830394,-0.259173710804855,-0.258930647884871,0.0094830754027173,7
"298",2010-07-14,2010,"Thin","Pre-Treatment","Normal",0.262072001101319,0.266619456492874,0.0172875144630802,"UB-Even","24","LE07",0.185177942882995,0.192124349759157,0.0248857703840684,-0.24806331392488,-0.24806338028169,0.0153461423563256,7
"299",2010-07-14,2010,"Burn","Pre-Treatment","Normal",0.274524105146494,0.273223333766403,0.014548908644171,"B-Control","3","LE07",0.180756521627201,0.184311778577634,0.0212446231480449,-0.260445555141857,-0.258862818975852,0.0136285850310118,7
"300",2010-07-14,2010,"Burn","Pre-Treatment","Normal",0.2518400399662,0.25362514635684,0.0107498842764681,"B-Control","19","LE07",0.153626805308657,0.156726768377254,0.0221717446233284,-0.239690139268648,-0.239392725168069,0.00793600486851056,7
"301",2010-07-14,2010,"Burn","Pre-Treatment","Normal",0.257899968570275,0.259251394631,0.0142136125543071,"B-Control","16","LE07",0.159143627039708,0.160734020436036,0.0296011175538114,-0.243816053492134,-0.244815393641651,0.0112279966091905,7
"302",2010-07-14,2010,"Burn","Pre-Treatment","Normal",0.263894075358771,0.261966771441401,0.0199115858568929,"B-Control","14","LE07",0.178755724959811,0.180781026374974,0.0331056690973498,-0.250458949198527,-0.248123639916508,0.0167184216867646,7
"303",2010-07-14,2010,"Thin & Burn","Pre-Treatment","Normal",0.278434372918446,0.278353277370959,0.0122889957181152,"B-Variable","2","LE07",0.195913701601682,0.197982143572086,0.018146266360578,-0.264137391143596,-0.266488120547238,0.0103677498982644,7
"304",2010-07-14,2010,"Thin & Burn","Pre-Treatment","Normal",0.260087711157697,0.2634650490215,0.0173536565912846,"B-Variable","15","LE07",0.167357932761359,0.170403408864641,0.0291855690622106,-0.248023633934927,-0.250178654938379,0.0139330633630467,7
"305",2010-07-14,2010,"Thin & Burn","Pre-Treatment","Normal",0.254175774201986,0.253066501941245,0.0153176182795558,"B-Variable","18","LE07",0.155886271601191,0.161660600889819,0.0265526040324772,-0.241724336105848,-0.241600160254842,0.0107639030293209,7
"306",2010-07-14,2010,"Thin & Burn","Pre-Treatment","Normal",0.259518411280171,0.2604364755954,0.0149964261349648,"B-Variable","22","LE07",0.173543346619093,0.174166631189067,0.026511041684287,-0.245134110187507,-0.24552396565857,0.0133033206523598,7
"307",2010-07-14,2010,"Control","Pre-Treatment","Normal",0.25931927564138,0.26082900173264,0.0110832420538779,"UB-Control","7","LE07",0.154974601255286,0.162731333758775,0.0331083735092188,-0.2460311160717,-0.246617466174662,0.00932616274184631,7
"308",2010-07-14,2010,"Control","Pre-Treatment","Normal",0.269771741946035,0.271550585541956,0.0122956482297864,"UB-Control","12","LE07",0.183117279196279,0.176538287640265,0.0179935503302382,-0.252174497983197,-0.253939999131681,0.012430964621272,7
"309",2010-07-14,2010,"Control","Pre-Treatment","Normal",0.273807071466927,0.272543791655913,0.0125511587315721,"UB-Control","6","LE07",0.19039077428138,0.194026305397415,0.0214322646942028,-0.258292472667885,-0.258916720188397,0.0101308237824951,7
"310",2010-07-14,2010,"Control","Pre-Treatment","Normal",0.257888413736894,0.259520140876073,0.0141366304414698,"UB-Control","20","LE07",0.15399691212422,0.16265814679265,0.0339602619131645,-0.245673123406033,-0.244974327734749,0.0105618016827866,7
"311",2010-07-14,2010,"Thin","Pre-Treatment","Normal",0.252794254518972,0.25173002606273,0.00957466267221671,"UB-Variable","10","LE07",0.156408545310172,0.153205154262022,0.0147443398334969,-0.241410492465673,-0.239762369053558,0.00706270815778576,7
"312",2010-07-14,2010,"Thin","Pre-Treatment","Normal",0.259474464880266,0.259913078542945,0.0112464186094237,"UB-Variable","8","LE07",0.160353636585364,0.164065410888015,0.0195573571535608,-0.247071871193916,-0.249633349628905,0.00757410636952418,7
"313",2010-07-14,2010,"Thin","Pre-Treatment","Normal",0.270396574064822,0.268543322647227,0.0119008235223248,"UB-Variable","5","LE07",0.187836789803291,0.187874220156597,0.0196966942328651,-0.255228484785744,-0.254385964912281,0.010895733964936,7
"314",2010-07-14,2010,"Thin","Pre-Treatment","Normal",0.261191250822749,0.258812039421113,0.0145460583942867,"UB-Variable","21","LE07",0.165588110723692,0.166099523599824,0.0268684992000752,-0.249587527275398,-0.248559958107872,0.0121247892220484,7
"315",2010-07-30,2010,"Thin & Burn","Pre-Treatment","Normal",0.265576022286281,0.265908887496644,0.0147186395069568,"B-Even","1","LE07",0.198422800377484,0.200274113414425,0.0184164734487914,-0.250285242232172,-0.25023641194218,0.0134614910909241,7
"316",2010-07-30,2010,"Thin & Burn","Pre-Treatment","Normal",0.259850653471624,0.265036113930298,0.0187020931867111,"B-Even","17","LE07",0.160532305074248,0.171139240506329,0.0389765743995447,-0.249914814169901,-0.250975406602078,0.0133292864122418,7
"317",2010-07-30,2010,"Thin & Burn","Pre-Treatment","Normal",0.262365650064089,0.263908315661237,0.0205341023848361,"B-Even","23","LE07",0.177552611182178,0.183201875932637,0.0357858903520765,-0.251295776353459,-0.249587366730606,0.0163037477150232,7
"318",2010-07-30,2010,"Thin & Burn","Pre-Treatment","Normal",0.275794589565187,0.277250554323725,0.0177571460924768,"B-Even","13","LE07",0.192893990790533,0.189441375076734,0.0257930092061337,-0.261153622268096,-0.259848815296069,0.01431003140486,7
"319",2010-07-30,2010,"Thin","Pre-Treatment","Normal",0.250526327414323,0.256795650783499,0.0261368043310651,"UB-Even","9","LE07",0.153956519895426,0.162299056700939,0.0495573984506707,-0.240366619530354,-0.241893217735247,0.0195428673629669,7
"320",2010-07-30,2010,"Thin","Pre-Treatment","Normal",0.264819898262163,0.268071369367011,0.0131062835166659,"UB-Even","11","LE07",0.1793852389353,0.18042226487524,0.0268757616420376,-0.254247589046333,-0.25151528558156,0.0104331526173168,7
"321",2010-07-30,2010,"Thin","Pre-Treatment","Normal",0.277162030155622,0.27721610398989,0.0120696437955013,"UB-Even","4","LE07",0.202230029320963,0.201045666282218,0.0152475936325121,-0.258945055708223,-0.259679359695529,0.0110255443480888,7
"322",2010-07-30,2010,"Thin","Pre-Treatment","Normal",0.260126888618225,0.264295320182649,0.0175703465523715,"UB-Even","24","LE07",0.186409815386927,0.191775921981929,0.0235833029211064,-0.246226550051109,-0.249235507966381,0.0152922184356095,7
"323",2010-07-30,2010,"Burn","Pre-Treatment","Normal",0.275772031506886,0.277231111491401,0.0145496793974245,"B-Control","3","LE07",0.185620574741772,0.187103457205749,0.0219357557695712,-0.264554278641426,-0.262969908027502,0.0149216792962855,7
"324",2010-07-30,2010,"Burn","Pre-Treatment","Normal",0.252612005449957,0.253770080995212,0.0113573334516268,"B-Control","19","LE07",0.159617692294393,0.159921802454072,0.0215533442331586,-0.242224639602235,-0.242342746236895,0.00877987641991571,7
"325",2010-07-30,2010,"Burn","Pre-Treatment","Normal",0.257565667118497,0.259918293236496,0.0154625886267664,"B-Control","16","LE07",0.164475967245932,0.168401917038506,0.0306547831697413,-0.246136632096894,-0.246404391093668,0.0112374588306979,7
"326",2010-07-30,2010,"Burn","Pre-Treatment","Normal",0.264999730052618,0.264440433212996,0.0195450090798531,"B-Control","14","LE07",0.182788321345008,0.179739800429456,0.0325192073757846,-0.25265515952837,-0.250278880906698,0.0155402805050446,7
"327",2010-07-30,2010,"Thin & Burn","Pre-Treatment","Normal",0.280881131765509,0.278676988036594,0.0125846450805742,"B-Variable","2","LE07",0.20148876494732,0.204829438294388,0.0195608216750252,-0.265321981740256,-0.264773732343058,0.0105996411776689,7
"328",2010-07-30,2010,"Thin & Burn","Pre-Treatment","Normal",0.25979461330087,0.261711430356028,0.0175256780138956,"B-Variable","15","LE07",0.174718348415639,0.177466178264168,0.029633067252669,-0.250183530689997,-0.252176161337585,0.0150675402937412,7
"329",2010-07-30,2010,"Thin & Burn","Pre-Treatment","Normal",0.254892972882394,0.255410464797735,0.0153050059077931,"B-Variable","18","LE07",0.162345525198817,0.16654409651561,0.0270851179905466,-0.242087713402868,-0.242369996547142,0.0118662008614899,7
"330",2010-07-30,2010,"Thin & Burn","Pre-Treatment","Normal",0.258776730334472,0.258733574470033,0.015279550622212,"B-Variable","22","LE07",0.178541194310462,0.177103071431719,0.0256393300846227,-0.245883476322564,-0.247060880206285,0.0142165840136408,7
"331",2010-07-30,2010,"Control","Pre-Treatment","Normal",0.257367415012953,0.26171875,0.0197984741161648,"UB-Control","7","LE07",0.16434917028698,0.183704776920782,0.0456071335197975,-0.248646910102162,-0.25263344250686,0.0140955527928789,7
"332",2010-07-30,2010,"Control","Pre-Treatment","Normal",0.268999333135656,0.265503355704698,0.010835892913379,"UB-Control","12","LE07",0.185081529682494,0.185626300118285,0.0203472933976737,-0.254020773057298,-0.254947200283965,0.0103917583411902,7
"333",2010-07-30,2010,"Control","Pre-Treatment","Normal",0.275259894072016,0.277941893989798,0.0120018864906544,"UB-Control","6","LE07",0.196576490380924,0.197044299348277,0.0204622028857134,-0.262422339335534,-0.263469447891423,0.0110734961814674,7
"334",2010-07-30,2010,"Control","Pre-Treatment","Normal",0.256162789982217,0.257966917888061,0.0144233203048099,"UB-Control","20","LE07",0.158399691958942,0.169393798175346,0.0352950832627878,-0.248601701991733,-0.249669796408393,0.0117050167482073,7
"335",2010-07-30,2010,"Thin","Pre-Treatment","Normal",0.264689448257026,0.263747875223963,0.0130313452896762,"UB-Variable","10","LE07",0.178440097180749,0.176514615992349,0.024797829604051,-0.250825966295418,-0.252478287569085,0.0108352761981511,7
"336",2010-07-30,2010,"Thin","Pre-Treatment","Normal",0.263109227226492,0.261570604532861,0.0105875756162771,"UB-Variable","8","LE07",0.171527489091803,0.175589318210673,0.0206882720047528,-0.248409727642343,-0.247226837921588,0.0104419126276138,7
"337",2010-07-30,2010,"Thin","Pre-Treatment","Normal",0.270446703664876,0.270445848536086,0.0120279393690996,"UB-Variable","5","LE07",0.193148073116181,0.192847593582888,0.0174004703672233,-0.256764197980293,-0.255692157471928,0.0121154425424429,7
"338",2010-07-30,2010,"Thin","Pre-Treatment","Normal",0.263698189488013,0.264212236058473,0.0133827749733821,"UB-Variable","21","LE07",0.167982509523291,0.173460952795301,0.0242986455524153,-0.250053061550353,-0.250986236521434,0.0109783236986573,7
"339",2010-08-15,2010,"Thin & Burn","Pre-Treatment","Normal",0.259944967670466,0.260782347041123,0.0150131373756381,"B-Even","1","LE07",0.201312637775989,0.203374934083319,0.0154647282140209,-0.246152956968738,-0.248572481119912,0.0140066221587962,8
"340",2010-08-15,2010,"Thin & Burn","Pre-Treatment","Normal",0.224187524725361,0.228520657485562,0.0117365769421989,"B-Even","17","LE07",0.107686011484672,0.112506154603644,0.0260128150668077,-0.23033005183771,-0.231521929058186,0.0122800862148683,8
"341",2010-08-15,2010,"Thin & Burn","Pre-Treatment","Normal",0.258730919259164,0.260873529679949,0.022266483340522,"B-Even","23","LE07",0.179355956386726,0.185101214574899,0.0344058476253653,-0.248832631752254,-0.250021152381758,0.0170035185103031,8
"342",2010-08-15,2010,"Thin & Burn","Pre-Treatment","Normal",0.272312568119404,0.272129134134573,0.0175643920107961,"B-Even","13","LE07",0.195986154349396,0.197567896230239,0.0244290288861437,-0.258089341196045,-0.256108755518643,0.0147209428373106,8
"343",2010-08-15,2010,"Thin","Pre-Treatment","Normal",0.246829151642581,0.252188425339795,0.0246226719687096,"UB-Even","9","LE07",0.159865466835552,0.171687242798354,0.0498112666639943,-0.237265014875616,-0.237818374954539,0.0185333424205389,8
"344",2010-08-15,2010,"Thin","Pre-Treatment","Normal",0.263629154247662,0.262898602651379,0.0126308545448767,"UB-Even","11","LE07",0.183058689583548,0.18329836340747,0.0282213189666382,-0.253960056089185,-0.254706384508245,0.0103301890338906,8
"345",2010-08-15,2010,"Thin","Pre-Treatment","Normal",0.270585137994685,0.269828401567356,0.0102923869449607,"UB-Even","4","LE07",0.205552341986008,0.200387956481403,0.0135479473521975,-0.255225461990553,-0.25496305528354,0.00965951714276439,8
"346",2010-08-15,2010,"Thin","Pre-Treatment","Normal",0.252261326379085,0.258458350227508,0.0173386908233029,"UB-Even","24","LE07",0.187229421122878,0.1959628514482,0.0285413196312763,-0.24255927236924,-0.250033892177685,0.0144716088230409,8
"347",2010-08-15,2010,"Burn","Pre-Treatment","Normal",0.270846194913697,0.268274786755939,0.0174603319523542,"B-Control","3","LE07",0.19379448554788,0.196117157624911,0.0208936886667185,-0.260219891318473,-0.259413300296447,0.015904670464177,8
"348",2010-08-15,2010,"Burn","Pre-Treatment","Normal",0.249962927961825,0.251675915649279,0.0120160580256627,"B-Control","19","LE07",0.163564628617224,0.163589076723017,0.0205329913751803,-0.238464392458068,-0.240948021933203,0.0132112450253007,8
"349",2010-08-15,2010,"Burn","Pre-Treatment","Normal",0.261721020025743,0.259845417740155,0.0197501963257348,"B-Control","16","LE07",0.193606876351422,0.203374934083319,0.026662236108257,-0.248419446929935,-0.245731789720258,0.017737355536155,8
"350",2010-08-15,2010,"Burn","Pre-Treatment","Normal",0.262898489905937,0.26456332876086,0.0165447768675385,"B-Control","14","LE07",0.187788845170658,0.18689165639478,0.0270833150800989,-0.24825500290111,-0.250403009134874,0.0141083432738767,8
"351",2010-08-15,2010,"Thin & Burn","Pre-Treatment","Normal",0.277652156737982,0.279842588543944,0.0143835593096719,"B-Variable","2","LE07",0.204319543135343,0.209290688461699,0.01835167728062,-0.264086049421296,-0.264112288043241,0.0130440390019768,8
"352",2010-08-15,2010,"Thin & Burn","Pre-Treatment","Normal",0.256652671917342,0.257962787764112,0.0180097338488076,"B-Variable","15","LE07",0.178725543722862,0.178491537584941,0.0272239154680166,-0.247043376707265,-0.250318430199333,0.0141121951778029,8
"353",2010-08-15,2010,"Thin & Burn","Pre-Treatment","Normal",0.250429596890696,0.249616492396601,0.0171009226908157,"B-Variable","18","LE07",0.167465935944906,0.170208307137768,0.0254667453645599,-0.240162895373796,-0.238329728790043,0.0139050993188613,8
"354",2010-08-15,2010,"Thin & Burn","Pre-Treatment","Normal",0.260585370316099,0.265337562301767,0.0165503409648251,"B-Variable","22","LE07",0.199402820982449,0.200472294846926,0.0191889997026788,-0.246518514825776,-0.254255558050752,0.0158303930575142,8
"355",2010-08-15,2010,"Control","Pre-Treatment","Normal",0.259837600197824,0.261022203984863,0.0145111799601043,"UB-Control","7","LE07",0.174866205293323,0.180656191484165,0.0297457824813644,-0.247883997887093,-0.247224311054098,0.0116116215207744,8
"356",2010-08-15,2010,"Control","Pre-Treatment","Normal",0.259387257818559,0.261079700893671,0.0128193969197865,"UB-Control","12","LE07",0.174463723238927,0.179678435272667,0.0274753631341008,-0.247581052741238,-0.250135599349123,0.0112531032610706,8
"357",2010-08-15,2010,"Control","Pre-Treatment","Normal",0.264815696366642,0.267183048433048,0.0141318160412596,"UB-Control","6","LE07",0.18423304598077,0.186013207096826,0.0256163334667614,-0.256396534959552,-0.254428409138722,0.0103634555747137,8
"358",2010-08-15,2010,"Control","Pre-Treatment","Normal",0.257620256735028,0.263092490679922,0.0165885983597285,"UB-Control","20","LE07",0.165381137249332,0.178560877822325,0.0387477783316112,-0.248595550228933,-0.251417769376181,0.0109555645076116,8
"359",2010-08-15,2010,"Thin","Pre-Treatment","Normal",0.262947209786214,0.262054317863437,0.0130138310095184,"UB-Variable","10","LE07",0.189703045354981,0.187484207866588,0.0266156346921281,-0.251435180917236,-0.250862184798674,0.0111686810362918,8
"360",2010-08-15,2010,"Thin","Pre-Treatment","Normal",0.261544897956986,0.26194026478695,0.0116703614928613,"UB-Variable","8","LE07",0.177016586284137,0.173385887494109,0.0182619506375417,-0.247780389391637,-0.250660575932644,0.0103127317894751,8
"361",2010-08-15,2010,"Thin","Pre-Treatment","Normal",0.258933205755778,0.258324696976524,0.0103614876554194,"UB-Variable","5","LE07",0.187257033205286,0.186580290874769,0.017592503105199,-0.245136962595388,-0.245384265575261,0.0111023527242385,8
"362",2010-08-15,2010,"Thin","Pre-Treatment","Normal",0.256929926761796,0.257019636630574,0.0191072754571316,"UB-Variable","21","LE07",0.172577312177508,0.175873173148377,0.0285434437724943,-0.247720256519747,-0.246686007587592,0.0157814409351088,8
"363",2010-09-16,2010,"Thin & Burn","Pre-Treatment","Normal",0.245112660258092,0.243937232524964,0.0182338673548326,"B-Even","1","LE07",0.198627973197009,0.198012495695381,0.0174449238423662,-0.231287813710861,-0.232668478511217,0.0181377053669722,9
"364",2010-09-16,2010,"Thin & Burn","Pre-Treatment","Normal",0.262607676603504,0.266681766704417,0.0177584661326976,"B-Even","17","LE07",0.185257275232622,0.187844584328196,0.0280840684090058,-0.252496637288367,-0.25378166171317,0.0156917465125781,9
"365",2010-09-16,2010,"Thin & Burn","Pre-Treatment","Normal",0.257159857481051,0.256665200175979,0.0286011275177381,"B-Even","23","LE07",0.184753620413202,0.18686807653575,0.0375844659390405,-0.245190082907755,-0.240855374226224,0.0233217282233434,9
"366",2010-09-16,2010,"Thin & Burn","Pre-Treatment","Normal",0.263968454934698,0.26573010570631,0.0198886733029282,"B-Even","13","LE07",0.19858774302905,0.198251478529185,0.0241480404690459,-0.249471947701131,-0.252433778582748,0.0167730817798639,9
"367",2010-09-16,2010,"Thin","Pre-Treatment","Normal",0.240845188891851,0.24509481014445,0.0238543731622628,"UB-Even","9","LE07",0.170406197580023,0.175134054348814,0.0423399431362062,-0.229080354471411,-0.231672198403019,0.0189909332035297,9
"368",2010-09-16,2010,"Thin","Pre-Treatment","Normal",0.256476910675984,0.248346032759958,0.0178486110627738,"UB-Even","11","LE07",0.168852897612829,0.153610691959474,0.0336210523119454,-0.245730657855924,-0.239191792482416,0.0154449633303875,9
"369",2010-09-16,2010,"Thin","Pre-Treatment","Normal",0.250632332532591,0.246986208891889,0.0169479294347695,"UB-Even","4","LE07",0.20184172015091,0.195192974347123,0.0181686632974554,-0.235473558639839,-0.230805419646218,0.0179575447667409,9
"370",2010-09-16,2010,"Thin","Pre-Treatment","Normal",0.253046010451749,0.25569526284044,0.0188046526456006,"UB-Even","24","LE07",0.200417780240074,0.202355319242431,0.01712506762234,-0.241571088723034,-0.246158144733166,0.0179293799062646,9
"371",2010-09-16,2010,"Burn","Pre-Treatment","Normal",0.265216037569181,0.261767370880824,0.0184152432989868,"B-Control","3","LE07",0.194403154690565,0.195192974347123,0.019644271759055,-0.25234524661699,-0.252433778582748,0.0184437672427233,9
"372",2010-09-16,2010,"Burn","Pre-Treatment","Normal",0.247532686838988,0.248437286124926,0.0141846435749899,"B-Control","19","LE07",0.175244886462376,0.177786482134308,0.0236366519455234,-0.238381820964919,-0.238547890639145,0.0131412948909297,9
"373",2010-09-16,2010,"Burn","Pre-Treatment","Normal",0.250880766135736,0.249559600704639,0.0148217772995583,"B-Control","16","LE07",0.177789198664063,0.18212455806336,0.0256725865562129,-0.238451399192013,-0.238547890639145,0.0129060696368342,9
"374",2010-09-16,2010,"Burn","Pre-Treatment","Normal",0.252485249292845,0.253375017763251,0.0163104939763893,"B-Control","14","LE07",0.191063269344004,0.192211110621613,0.0264272162998152,-0.240369875148155,-0.238547890639145,0.0134631157065551,9
"375",2010-09-16,2010,"Thin & Burn","Pre-Treatment","Normal",0.272838208411767,0.271598272138229,0.0176273853363891,"B-Variable","2","LE07",0.208004336979208,0.212167997669956,0.017803618429393,-0.256498202756555,-0.258157859591328,0.0158962277206268,9
"376",2010-09-16,2010,"Thin & Burn","Pre-Treatment","Normal",0.249480331499332,0.252420397007272,0.0198064985269987,"B-Variable","15","LE07",0.184961001304838,0.186209678818186,0.026095772683734,-0.236898348472601,-0.2384918299914,0.0164514169642322,9
"377",2010-09-16,2010,"Thin & Burn","Pre-Treatment","Normal",0.24046927510386,0.239216045425405,0.0191198971080288,"B-Variable","18","LE07",0.17434668821422,0.176470588235294,0.0263011827829083,-0.230598845663895,-0.229905830876058,0.0164403040123822,9
"378",2010-09-16,2010,"Thin & Burn","Pre-Treatment","Normal",0.249214259294361,0.251479837217906,0.0213921331959266,"B-Variable","22","LE07",0.188672766330237,0.187897475428792,0.0226266396490022,-0.236355589354886,-0.238603956362319,0.0202087322869457,9
"379",2010-09-16,2010,"Control","Pre-Treatment","Normal",0.253480306994778,0.251606936416185,0.0183575281287644,"UB-Control","7","LE07",0.187381631894072,0.192229759492556,0.029209290477529,-0.242762858651168,-0.246786750817709,0.0167815477884293,9
"380",2010-09-16,2010,"Control","Pre-Treatment","Normal",0.248952943215023,0.247234513274336,0.0134062648022838,"UB-Control","12","LE07",0.17664551810008,0.180681561724216,0.0218781380014178,-0.239121842935962,-0.237707542423272,0.0129951249440293,9
